year,reclat,reclong,mass,clipped_prediction
1977,-76.71667,159.66667,5.13,32.51590385092796
1977,-76.71667,159.66667,5.15,32.51590385092796
1977,-76.71667,159.66667,5.41,32.51590385092796
1977,-76.71667,159.66667,5.72,32.51590385092796
1977,-76.71667,159.66667,6.17,32.51590385092796
1977,-76.71667,159.66667,6.26,32.51590385092796
1977,-76.71667,159.66667,6.42,32.51590385092796
1977,-76.71667,159.66667,6.44,32.51590385092796
1977,-76.71667,159.66667,6.6,32.51590385092796
1977,-76.71667,159.66667,6.91,32.51590385092796
1977,-76.71667,159.66667,7.3,32.51590385092796
1977,-76.71667,159.66667,8.0,32.51590385092796
1977,-76.71667,159.66667,9.18,32.51590385092796
1977,-76.71667,159.66667,9.3,32.51590385092796
1977,-76.71667,159.66667,9.71,32.51590385092796
1977,-76.71667,159.66667,9.77,32.51590385092796
1977,-76.71667,159.66667,10.37,32.51590385092796
1977,-76.71667,159.66667,10.4,32.51590385092796
1977,-76.71667,159.66667,10.47,32.51590385092796
1977,-76.71667,159.66667,10.88,32.51590385092796
1977,-76.71667,159.66667,10.9,32.51590385092796
1977,-76.71667,159.66667,11.0,32.51590385092796
1977,-76.71667,159.66667,11.11,32.51590385092796
1977,-76.71667,159.66667,11.43,32.51590385092796
1977,-76.71667,159.66667,12.3,32.51590385092796
1977,-76.71667,159.66667,12.47,32.51590385092796
1977,-76.71667,159.66667,13.05,32.51590385092796
1977,-76.71667,159.66667,14.95,32.51590385092796
1977,-76.71667,159.66667,15.0,32.51590385092796
1977,-76.71667,159.66667,16.0,32.51590385092796
1977,-76.71667,159.66667,16.6,32.51590385092796
1977,-76.71667,159.66667,16.7,32.51590385092796
1977,-76.71667,159.66667,16.9,32.51590385092796
1977,-76.71667,159.66667,17.0,32.51590385092796
1977,-76.71667,159.66667,19.0,32.51590385092796
1977,-76.71667,159.66667,19.1,32.51590385092796
1977,-76.71667,159.66667,19.4,32.51590385092796
1977,-76.71667,159.66667,19.4,32.51590385092796
1977,-76.71667,159.66667,20.3,32.51590385092796
1977,-76.71667,159.66667,21.7,32.51590385092796
1977,-76.71667,159.66667,23.3,32.51590385092796
1977,-76.71667,159.66667,23.8,32.51590385092796
1977,-76.71667,159.66667,25.9,32.51590385092796
1977,-76.71667,159.66667,29.0,32.51590385092796
1977,-76.71667,159.66667,30.5,32.51590385092796
1977,-76.71667,159.66667,32.4,32.51590385092796
1977,-76.71667,159.66667,44.1,32.51590385092796
1977,-76.71667,159.66667,44.3,32.51590385092796
1977,-76.71667,159.66667,55.4,32.51590385092796
1977,-76.71667,159.66667,64.4,32.51590385092796
1977,-76.71667,159.66667,70.42,32.51590385092796
1977,-76.71667,159.66667,78.6,32.51590385092796
1977,-76.71667,159.66667,84.2,32.51590385092796
1977,-76.71667,159.66667,109.0,32.51590385092796
1977,-76.71667,159.66667,109.7,32.51590385092796
1977,-76.71667,159.66667,115.4,32.51590385092796
1977,-76.71667,159.66667,141.3,32.51590385092796
1977,-76.71667,159.66667,144.1,32.51590385092796
1977,-76.71667,159.66667,181.3,32.51590385092796
1977,-76.71667,159.66667,229.2,32.51590385092796
1977,-76.71667,159.66667,234.5,32.51590385092796
1977,-76.71667,159.66667,235.2,32.51590385092796
1977,-76.71667,159.66667,245.8,32.51590385092796
1977,-76.71667,159.66667,288.1,32.51590385092796
1977,-76.71667,159.66667,308.8,32.51590385092796
1977,-76.71667,159.66667,376.2,32.51590385092796
1977,-76.71667,159.66667,411.7,32.51590385092796
1977,-76.71667,159.66667,482.5,32.51590385092796
1977,-76.71667,159.66667,765.1,32.51590385092796
1977,-76.71667,159.66667,786.9,32.51590385092796
1977,-76.71667,159.66667,963.3,32.51590385092796
1977,-76.71667,159.66667,1231.0,32.51590385092796
1977,-76.71667,159.66667,1733.0,32.51590385092796
1977,-76.71667,159.66667,1995.7,32.51590385092796
1977,-76.71667,159.66667,2111.0,32.51590385092796
1977,-76.71667,159.66667,5878.0,32.51590385092796
1977,-76.71667,159.66667,10555.0,32.51590385092796
1977,-32.03333,139.78333,74318.0,106.59046778452299
1977,-29.16667,127.16667,809.0,113.67490233960747
1977,32.33333,114.31667,75500.0,578.1190332483391
1977,32.9,115.9,2500.0,587.8010766472325
1977,34.02806,-102.68,2268.0,489.2635618887348
1977,34.06667,-103.51667,8.2,489.3659997254935
1977,44.51667,39.3,23.0,742.7243018418153
1977,50.79722,-114.30944,15636.0,755.4106909265207
1977,54.99056,9.49194,13500.0,952.8843884505401
1978,-80.06667,156.38333,144.2,28.385966611032494
1978,-80.06667,156.38333,26000.0,28.385966611032494
1978,-79.68333,155.75,22.6,28.668087207838575
1978,-79.68333,155.75,28.8,28.668087207838575
1978,-79.68333,155.75,30.3,28.668087207838575
1978,-79.68333,155.75,46.9,28.668087207838575
1978,-79.68333,155.75,55.6,28.668087207838575
1978,-79.68333,155.75,91.1,28.668087207838575
1978,-79.68333,155.75,100.5,28.668087207838575
1978,-79.68333,155.75,114.1,28.668087207838575
1978,-79.68333,155.75,624.4,28.668087207838575
1978,-79.68333,155.75,1726.0,28.668087207838575
1978,-76.75,159.5,84.5,31.18707496379384
1978,-76.71667,159.66667,4.1,31.22078937554754
1978,-76.71667,159.66667,4.6,31.22078937554754
1978,-76.71667,159.66667,5.0,31.22078937554754
1978,-76.71667,159.66667,6.4,31.22078937554754
1978,-76.71667,159.66667,7.3,31.22078937554754
1978,-76.71667,159.66667,7.4,31.22078937554754
1978,-76.71667,159.66667,7.5,31.22078937554754
1978,-76.71667,159.66667,8.6,31.22078937554754
1978,-76.71667,159.66667,9.6,31.22078937554754
1978,-76.71667,159.66667,9.8,31.22078937554754
1978,-76.71667,159.66667,11.2,31.22078937554754
1978,-76.71667,159.66667,12.1,31.22078937554754
1978,-76.71667,159.66667,13.5,31.22078937554754
1978,-76.71667,159.66667,15.1,31.22078937554754
1978,-76.71667,159.66667,16.5,31.22078937554754
1978,-76.71667,159.66667,17.8,31.22078937554754
1978,-76.71667,159.66667,18.4,31.22078937554754
1978,-76.71667,159.66667,19.6,31.22078937554754
1978,-76.71667,159.66667,20.2,31.22078937554754
1978,-76.71667,159.66667,22.6,31.22078937554754
1978,-76.71667,159.66667,22.7,31.22078937554754
1978,-76.71667,159.66667,24.5,31.22078937554754
1978,-76.71667,159.66667,25.1,31.22078937554754
1978,-76.71667,159.66667,26.2,31.22078937554754
1978,-76.71667,159.66667,29.2,31.22078937554754
1978,-76.71667,159.66667,33.2,31.22078937554754
1978,-76.71667,159.66667,34.9,31.22078937554754
1978,-76.71667,159.66667,35.9,31.22078937554754
1978,-76.71667,159.66667,51.6,31.22078937554754
1978,-76.71667,159.66667,117.5,31.22078937554754
1978,-76.71667,159.66667,127.8,31.22078937554754
1978,-76.71667,159.66667,128.3,31.22078937554754
1978,-76.71667,159.66667,214.1,31.22078937554754
1978,-76.71667,159.66667,298.6,31.22078937554754
1978,-76.71667,159.66667,672.4,31.22078937554754
1978,-76.71667,159.66667,2733.0,31.22078937554754
1978,-31.56667,127.8,3.8,102.50554444189014
1978,-30.6,128.48333,920.0,105.26568155820785
1978,24.3,-102.13333,50000.0,363.2822141309687
1978,33.88333,-103.56667,7.5,468.10663001218836
1978,34.43333,-105.78333,800.0,473.9757514197707
1978,61.26667,6.85,1513.0,1079.4129143555533
1979,-76.70472,159.32334,12.0,29.97517558166297
1979,-76.70472,159.32389,23.9,29.975192189253292
1979,-76.70389,159.18,20.2,29.97152976915644
1979,-76.70306,159.39166,222.8,29.978603158920045
1979,-76.70306,159.39278,68.1,29.97863698176475
1979,-76.70222,159.36611,16.3,29.978522083375672
1979,-76.68194,159.32,4.2,29.993804163585946
1979,-76.33,157.24278,2843.0,30.22132272555046
1979,-76.26667,159.25,12.8,30.335087590845614
1979,-76.26667,159.25,203.6,30.335087590845614
1979,-76.26667,159.25,370.9,30.335087590845614
1979,-72.58333,31.25,1234.0,29.499161390447334
1979,-71.5,35.66667,0.33,30.524070864747358
1979,-71.5,35.66667,0.37,30.524070864747358
1979,-71.5,35.66667,0.38,30.524070864747358
1979,-71.5,35.66667,0.42,30.524070864747358
1979,-71.5,35.66667,0.44,30.524070864747358
1979,-71.5,35.66667,0.47,30.524070864747358
1979,-71.5,35.66667,0.47,30.524070864747358
1979,-71.5,35.66667,0.49,30.524070864747358
1979,-71.5,35.66667,0.5,30.524070864747358
1979,-71.5,35.66667,0.53,30.524070864747358
1979,-71.5,35.66667,0.56,30.524070864747358
1979,-71.5,35.66667,0.58,30.524070864747358
1979,-71.5,35.66667,0.62,30.524070864747358
1979,-71.5,35.66667,0.63,30.524070864747358
1979,-71.5,35.66667,0.63,30.524070864747358
1979,-71.5,35.66667,0.65,30.524070864747358
1979,-71.5,35.66667,0.65,30.524070864747358
1979,-71.5,35.66667,0.68,30.524070864747358
1979,-71.5,35.66667,0.69,30.524070864747358
1979,-71.5,35.66667,0.7,30.524070864747358
1979,-71.5,35.66667,0.7,30.524070864747358
1979,-71.5,35.66667,0.71,30.524070864747358
1979,-71.5,35.66667,0.71,30.524070864747358
1979,-71.5,35.66667,0.71,30.524070864747358
1979,-71.5,35.66667,0.71,30.524070864747358
1979,-71.5,35.66667,0.72,30.524070864747358
1979,-71.5,35.66667,0.72,30.524070864747358
1979,-71.5,35.66667,0.73,30.524070864747358
1979,-71.5,35.66667,0.77,30.524070864747358
1979,-71.5,35.66667,0.77,30.524070864747358
1979,-71.5,35.66667,0.77,30.524070864747358
1979,-71.5,35.66667,0.78,30.524070864747358
1979,-71.5,35.66667,0.79,30.524070864747358
1979,-71.5,35.66667,0.81,30.524070864747358
1979,-71.5,35.66667,0.85,30.524070864747358
1979,-71.5,35.66667,0.85,30.524070864747358
1979,-71.5,35.66667,0.85,30.524070864747358
1979,-71.5,35.66667,0.86,30.524070864747358
1979,-71.5,35.66667,0.86,30.524070864747358
1979,-71.5,35.66667,0.87,30.524070864747358
1979,-71.5,35.66667,0.89,30.524070864747358
1979,-71.5,35.66667,0.91,30.524070864747358
1979,-71.5,35.66667,0.92,30.524070864747358
1979,-71.5,35.66667,0.94,30.524070864747358
1979,-71.5,35.66667,0.94,30.524070864747358
1979,-71.5,35.66667,0.95,30.524070864747358
1979,-71.5,35.66667,0.97,30.524070864747358
1979,-71.5,35.66667,1.0,30.524070864747358
1979,-71.5,35.66667,1.04,30.524070864747358
1979,-71.5,35.66667,1.06,30.524070864747358
1979,-71.5,35.66667,1.09,30.524070864747358
1979,-71.5,35.66667,1.11,30.524070864747358
1979,-71.5,35.66667,1.11,30.524070864747358
1979,-71.5,35.66667,1.13,30.524070864747358
1979,-71.5,35.66667,1.15,30.524070864747358
1979,-71.5,35.66667,1.17,30.524070864747358
1979,-71.5,35.66667,1.17,30.524070864747358
1979,-71.5,35.66667,1.2,30.524070864747358
1979,-71.5,35.66667,1.22,30.524070864747358
1979,-71.5,35.66667,1.23,30.524070864747358
1979,-71.5,35.66667,1.28,30.524070864747358
1979,-71.5,35.66667,1.29,30.524070864747358
1979,-71.5,35.66667,1.29,30.524070864747358
1979,-71.5,35.66667,1.29,30.524070864747358
1979,-71.5,35.66667,1.29,30.524070864747358
1979,-71.5,35.66667,1.3,30.524070864747358
1979,-71.5,35.66667,1.31,30.524070864747358
1979,-71.5,35.66667,1.36,30.524070864747358
1979,-71.5,35.66667,1.37,30.524070864747358
1979,-71.5,35.66667,1.39,30.524070864747358
1979,-71.5,35.66667,1.4,30.524070864747358
1979,-71.5,35.66667,1.42,30.524070864747358
1979,-71.5,35.66667,1.46,30.524070864747358
1979,-71.5,35.66667,1.47,30.524070864747358
1979,-71.5,35.66667,1.48,30.524070864747358
1979,-71.5,35.66667,1.55,30.524070864747358
1979,-71.5,35.66667,1.58,30.524070864747358
1979,-71.5,35.66667,1.59,30.524070864747358
1979,-71.5,35.66667,1.63,30.524070864747358
1979,-71.5,35.66667,1.73,30.524070864747358
1979,-71.5,35.66667,1.73,30.524070864747358
1979,-71.5,35.66667,1.74,30.524070864747358
1979,-71.5,35.66667,1.78,30.524070864747358
1979,-71.5,35.66667,1.79,30.524070864747358
1979,-71.5,35.66667,1.81,30.524070864747358
1979,-71.5,35.66667,1.82,30.524070864747358
1979,-71.5,35.66667,1.84,30.524070864747358
1979,-71.5,35.66667,1.84,30.524070864747358
1979,-71.5,35.66667,1.85,30.524070864747358
1979,-71.5,35.66667,1.85,30.524070864747358
1979,-71.5,35.66667,1.86,30.524070864747358
1979,-71.5,35.66667,1.87,30.524070864747358
1979,-71.5,35.66667,1.91,30.524070864747358
1979,-71.5,35.66667,1.92,30.524070864747358
1979,-71.5,35.66667,1.94,30.524070864747358
1979,-71.5,35.66667,1.95,30.524070864747358
1979,-71.5,35.66667,2.01,30.524070864747358
1979,-71.5,35.66667,2.04,30.524070864747358
1979,-71.5,35.66667,2.06,30.524070864747358
1979,-71.5,35.66667,2.06,30.524070864747358
1979,-71.5,35.66667,2.07,30.524070864747358
1979,-71.5,35.66667,2.09,30.524070864747358
1979,-71.5,35.66667,2.09,30.524070864747358
1979,-71.5,35.66667,2.13,30.524070864747358
1979,-71.5,35.66667,2.14,30.524070864747358
1979,-71.5,35.66667,2.16,30.524070864747358
1979,-71.5,35.66667,2.17,30.524070864747358
1979,-71.5,35.66667,2.18,30.524070864747358
1979,-71.5,35.66667,2.19,30.524070864747358
1979,-71.5,35.66667,2.2,30.524070864747358
1979,-71.5,35.66667,2.21,30.524070864747358
1979,-71.5,35.66667,2.32,30.524070864747358
1979,-71.5,35.66667,2.32,30.524070864747358
1979,-71.5,35.66667,2.37,30.524070864747358
1979,-71.5,35.66667,2.38,30.524070864747358
1979,-71.5,35.66667,2.4,30.524070864747358
1979,-71.5,35.66667,2.4,30.524070864747358
1979,-71.5,35.66667,2.44,30.524070864747358
1979,-71.5,35.66667,2.46,30.524070864747358
1979,-71.5,35.66667,2.49,30.524070864747358
1979,-71.5,35.66667,2.51,30.524070864747358
1979,-71.5,35.66667,2.51,30.524070864747358
1979,-71.5,35.66667,2.52,30.524070864747358
1979,-71.5,35.66667,2.58,30.524070864747358
1979,-71.5,35.66667,2.6,30.524070864747358
1979,-71.5,35.66667,2.6,30.524070864747358
1979,-71.5,35.66667,2.61,30.524070864747358
1979,-71.5,35.66667,2.62,30.524070864747358
1979,-71.5,35.66667,2.62,30.524070864747358
1979,-71.5,35.66667,2.64,30.524070864747358
1979,-71.5,35.66667,2.68,30.524070864747358
1979,-71.5,35.66667,2.69,30.524070864747358
1979,-71.5,35.66667,2.7,30.524070864747358
1979,-71.5,35.66667,2.72,30.524070864747358
1979,-71.5,35.66667,2.73,30.524070864747358
1979,-71.5,35.66667,2.74,30.524070864747358
1979,-71.5,35.66667,2.76,30.524070864747358
1979,-71.5,35.66667,2.78,30.524070864747358
1979,-71.5,35.66667,2.78,30.524070864747358
1979,-71.5,35.66667,2.81,30.524070864747358
1979,-71.5,35.66667,2.82,30.524070864747358
1979,-71.5,35.66667,2.83,30.524070864747358
1979,-71.5,35.66667,2.85,30.524070864747358
1979,-71.5,35.66667,2.85,30.524070864747358
1979,-71.5,35.66667,2.85,30.524070864747358
1979,-71.5,35.66667,2.91,30.524070864747358
1979,-71.5,35.66667,2.91,30.524070864747358
1979,-71.5,35.66667,2.92,30.524070864747358
1979,-71.5,35.66667,2.98,30.524070864747358
1979,-71.5,35.66667,3.06,30.524070864747358
1979,-71.5,35.66667,3.09,30.524070864747358
1979,-71.5,35.66667,3.11,30.524070864747358
1979,-71.5,35.66667,3.12,30.524070864747358
1979,-71.5,35.66667,3.17,30.524070864747358
1979,-71.5,35.66667,3.19,30.524070864747358
1979,-71.5,35.66667,3.23,30.524070864747358
1979,-71.5,35.66667,3.27,30.524070864747358
1979,-71.5,35.66667,3.49,30.524070864747358
1979,-71.5,35.66667,3.5,30.524070864747358
1979,-71.5,35.66667,3.56,30.524070864747358
1979,-71.5,35.66667,3.64,30.524070864747358
1979,-71.5,35.66667,3.67,30.524070864747358
1979,-71.5,35.66667,3.69,30.524070864747358
1979,-71.5,35.66667,3.72,30.524070864747358
1979,-71.5,35.66667,3.76,30.524070864747358
1979,-71.5,35.66667,3.78,30.524070864747358
1979,-71.5,35.66667,3.78,30.524070864747358
1979,-71.5,35.66667,3.81,30.524070864747358
1979,-71.5,35.66667,3.86,30.524070864747358
1979,-71.5,35.66667,3.86,30.524070864747358
1979,-71.5,35.66667,3.91,30.524070864747358
1979,-71.5,35.66667,3.92,30.524070864747358
1979,-71.5,35.66667,3.93,30.524070864747358
1979,-71.5,35.66667,3.93,30.524070864747358
1979,-71.5,35.66667,3.99,30.524070864747358
1979,-71.5,35.66667,4.0,30.524070864747358
1979,-71.5,35.66667,4.02,30.524070864747358
1979,-71.5,35.66667,4.06,30.524070864747358
1979,-71.5,35.66667,4.11,30.524070864747358
1979,-71.5,35.66667,4.14,30.524070864747358
1979,-71.5,35.66667,4.15,30.524070864747358
1979,-71.5,35.66667,4.15,30.524070864747358
1979,-71.5,35.66667,4.16,30.524070864747358
1979,-71.5,35.66667,4.16,30.524070864747358
1979,-71.5,35.66667,4.17,30.524070864747358
1979,-71.5,35.66667,4.2,30.524070864747358
1979,-71.5,35.66667,4.25,30.524070864747358
1979,-71.5,35.66667,4.29,30.524070864747358
1979,-71.5,35.66667,4.33,30.524070864747358
1979,-71.5,35.66667,4.34,30.524070864747358
1979,-71.5,35.66667,4.42,30.524070864747358
1979,-71.5,35.66667,4.45,30.524070864747358
1979,-71.5,35.66667,4.48,30.524070864747358
1979,-71.5,35.66667,4.49,30.524070864747358
1979,-71.5,35.66667,4.54,30.524070864747358
1979,-71.5,35.66667,4.55,30.524070864747358
1979,-71.5,35.66667,4.6,30.524070864747358
1979,-71.5,35.66667,4.61,30.524070864747358
1979,-71.5,35.66667,4.65,30.524070864747358
1979,-71.5,35.66667,4.66,30.524070864747358
1979,-71.5,35.66667,4.69,30.524070864747358
1979,-71.5,35.66667,4.69,30.524070864747358
1979,-71.5,35.66667,4.69,30.524070864747358
1979,-71.5,35.66667,4.72,30.524070864747358
1979,-71.5,35.66667,4.77,30.524070864747358
1979,-71.5,35.66667,4.81,30.524070864747358
1979,-71.5,35.66667,4.88,30.524070864747358
1979,-71.5,35.66667,4.91,30.524070864747358
1979,-71.5,35.66667,4.96,30.524070864747358
1979,-71.5,35.66667,4.97,30.524070864747358
1979,-71.5,35.66667,4.98,30.524070864747358
1979,-71.5,35.66667,5.09,30.524070864747358
1979,-71.5,35.66667,5.09,30.524070864747358
1979,-71.5,35.66667,5.13,30.524070864747358
1979,-71.5,35.66667,5.28,30.524070864747358
1979,-71.5,35.66667,5.31,30.524070864747358
1979,-71.5,35.66667,5.37,30.524070864747358
1979,-71.5,35.66667,5.41,30.524070864747358
1979,-71.5,35.66667,5.44,30.524070864747358
1979,-71.5,35.66667,5.53,30.524070864747358
1979,-71.5,35.66667,5.53,30.524070864747358
1979,-71.5,35.66667,5.55,30.524070864747358
1979,-71.5,35.66667,5.57,30.524070864747358
1979,-71.5,35.66667,5.61,30.524070864747358
1979,-71.5,35.66667,5.62,30.524070864747358
1979,-71.5,35.66667,5.62,30.524070864747358
1979,-71.5,35.66667,5.81,30.524070864747358
1979,-71.5,35.66667,5.83,30.524070864747358
1979,-71.5,35.66667,5.84,30.524070864747358
1979,-71.5,35.66667,5.84,30.524070864747358
1979,-71.5,35.66667,5.86,30.524070864747358
1979,-71.5,35.66667,5.86,30.524070864747358
1979,-71.5,35.66667,5.86,30.524070864747358
1979,-71.5,35.66667,5.9,30.524070864747358
1979,-71.5,35.66667,5.9,30.524070864747358
1979,-71.5,35.66667,6.02,30.524070864747358
1979,-71.5,35.66667,6.08,30.524070864747358
1979,-71.5,35.66667,6.1,30.524070864747358
1979,-71.5,35.66667,6.11,30.524070864747358
1979,-71.5,35.66667,6.12,30.524070864747358
1979,-71.5,35.66667,6.18,30.524070864747358
1979,-71.5,35.66667,6.2,30.524070864747358
1979,-71.5,35.66667,6.22,30.524070864747358
1979,-71.5,35.66667,6.22,30.524070864747358
1979,-71.5,35.66667,6.23,30.524070864747358
1979,-71.5,35.66667,6.24,30.524070864747358
1979,-71.5,35.66667,6.3,30.524070864747358
1979,-71.5,35.66667,6.31,30.524070864747358
1979,-71.5,35.66667,6.31,30.524070864747358
1979,-71.5,35.66667,6.35,30.524070864747358
1979,-71.5,35.66667,6.37,30.524070864747358
1979,-71.5,35.66667,6.38,30.524070864747358
1979,-71.5,35.66667,6.47,30.524070864747358
1979,-71.5,35.66667,6.49,30.524070864747358
1979,-71.5,35.66667,6.53,30.524070864747358
1979,-71.5,35.66667,6.54,30.524070864747358
1979,-71.5,35.66667,6.55,30.524070864747358
1979,-71.5,35.66667,6.56,30.524070864747358
1979,-71.5,35.66667,6.59,30.524070864747358
1979,-71.5,35.66667,6.6,30.524070864747358
1979,-71.5,35.66667,6.64,30.524070864747358
1979,-71.5,35.66667,6.79,30.524070864747358
1979,-71.5,35.66667,7.04,30.524070864747358
1979,-71.5,35.66667,7.06,30.524070864747358
1979,-71.5,35.66667,7.06,30.524070864747358
1979,-71.5,35.66667,7.19,30.524070864747358
1979,-71.5,35.66667,7.43,30.524070864747358
1979,-71.5,35.66667,7.54,30.524070864747358
1979,-71.5,35.66667,7.61,30.524070864747358
1979,-71.5,35.66667,7.66,30.524070864747358
1979,-71.5,35.66667,7.74,30.524070864747358
1979,-71.5,35.66667,7.74,30.524070864747358
1979,-71.5,35.66667,7.78,30.524070864747358
1979,-71.5,35.66667,7.85,30.524070864747358
1979,-71.5,35.66667,7.89,30.524070864747358
1979,-71.5,35.66667,7.9,30.524070864747358
1979,-71.5,35.66667,7.94,30.524070864747358
1979,-71.5,35.66667,7.95,30.524070864747358
1979,-71.5,35.66667,8.01,30.524070864747358
1979,-71.5,35.66667,8.07,30.524070864747358
1979,-71.5,35.66667,8.07,30.524070864747358
1979,-71.5,35.66667,8.07,30.524070864747358
1979,-71.5,35.66667,8.08,30.524070864747358
1979,-71.5,35.66667,8.17,30.524070864747358
1979,-71.5,35.66667,8.18,30.524070864747358
1979,-71.5,35.66667,8.27,30.524070864747358
1979,-71.5,35.66667,8.36,30.524070864747358
1979,-71.5,35.66667,8.52,30.524070864747358
1979,-71.5,35.66667,8.68,30.524070864747358
1979,-71.5,35.66667,8.72,30.524070864747358
1979,-71.5,35.66667,8.81,30.524070864747358
1979,-71.5,35.66667,8.82,30.524070864747358
1979,-71.5,35.66667,9.07,30.524070864747358
1979,-71.5,35.66667,9.32,30.524070864747358
1979,-71.5,35.66667,9.38,30.524070864747358
1979,-71.5,35.66667,9.45,30.524070864747358
1979,-71.5,35.66667,9.47,30.524070864747358
1979,-71.5,35.66667,9.48,30.524070864747358
1979,-71.5,35.66667,9.49,30.524070864747358
